op_id,pdf_path,well_family,report_date,main_activity,sub_activity,state,primary_label,all_labels,remark_preview
7745,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_20.pdf,15_9_F_12,2016-08-20,plug abandon,,ok,CEMENT,CEMENT|MAKE_UP,"P/U and M/U 2x 5,5in pup joints for space out -- cement plug"
7746,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_20.pdf,15_9_F_12,2016-08-20,plug abandon,,ok,WELL_CONTROL,WELL_CONTROL|TRIP_IN|DRILL,"Continued RIH with 5,5in DP from 2521m to 2962m restricted due to back flow. -- cement plug Performed D1 kick drill"
7747,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_20.pdf,15_9_F_12,2016-08-20,plug abandon,,ok,CEMENT,CEMENT|MAKE_UP,"M/U TDS and staged up pump rate to 3700 l/min - 178 bar. Observed increase in gas returns to 10%, stopped pump and lined up returns through gas traps -- cement plug"
7748,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_20.pdf,15_9_F_12,2016-08-20,plug abandon,,ok,CIRCULATE,CIRCULATE|CEMENT,"Continued circulating with 2200 l/min - 65 bar, max gas 28% and 7ppm H2S in fluid. Circulated until gas dropped to 3% and zero H2S. Pumped through dump line with 2200 l/min to c -- cement plug heck cl"
7749,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_20.pdf,15_9_F_12,2016-08-20,plug abandon,,ok,CEMENT,CEMENT|MAKE_UP|TOOLBOX_TALK,"P/U and M/U pumping assembly, connected cement hose and 2x lo-torqs. Meanwhile held TBT for cementing job -- cement plug"
7750,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_20.pdf,15_9_F_12,2016-08-20,plug abandon,,ok,CEMENT,CEMENT,"Positioned string at 2965m, lined up and pumped 20 m3 wash pill. 3700l/min - 180bar -- cement plug"
7751,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_20.pdf,15_9_F_12,2016-08-20,plug abandon,,ok,CEMENT,CEMENT,"Lined up to cement hose and performed connection test w/ 345 bar for 3 mins. Bled off pressure to 20 bar, closed IBOP and applied 20 bar behind. Open to cement hose and verified l -- cement plug ine u"
7752,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_20.pdf,15_9_F_12,2016-08-20,plug abandon,,ok,DRILL,DRILL|CEMENT,"Balanced cement plug (2965 m - 2765 m ): Mixed and pumped 9,2 m3 of 1,9 SG cement slurry, 550 l/min. Displaced the cement to the rig floor with 2900 l of drill water. Zeroed volum -- cement plug e cou"
7753,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_20.pdf,15_9_F_12,2016-08-20,plug abandon,,ok,CIRCULATE,CIRCULATE|CEMENT|BOP_OPERATION,Installed sponge ball. Pumped 10m3 hi-vis at 1350l/min / 35 bar. Circulated 3000 l/min/ 100 bar. Meanwhile removed PS21 slips and installed master bushing. Held TBT for P/U BOP -- cement plug wash too
7754,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_20.pdf,15_9_F_12,2016-08-20,plug abandon,,ok,TRIP_OUT,TRIP_OUT|CEMENT,POOH and R/B 1x stand from 2765m to 2722m -- cement plug
7755,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_20.pdf,15_9_F_12,2016-08-20,plug abandon,,ok,CEMENT,CEMENT|BOP_OPERATION,"Installed closed FOSV and BOP wash tool, make 10x passes in BOP and well head at 1500 LPM / 11 bar, operated rams and annular once -- cement plug"
7756,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_20.pdf,15_9_F_12,2016-08-20,plug abandon,,ok,CEMENT,CEMENT|LAY_DOWN,R/B stand and L/D wash tool and FOSV -- cement plug
7757,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_20.pdf,15_9_F_12,2016-08-20,plug abandon,,ok,TRIP_OUT,TRIP_OUT|CEMENT,POOH from 2722 m to 2475 m -- cement plug
7758,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_20.pdf,15_9_F_12,2016-08-20,plug abandon,,ok,CASING,CASING|RIG_UP|TOOLBOX_TALK,Performed Pre-job Meeting to rig up casing tong -- other
7759,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_20.pdf,15_9_F_12,2016-08-20,plug abandon,,ok,CASING,CASING,Installed casing tong and removed X-over -- other
7760,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_20.pdf,15_9_F_12,2016-08-20,plug abandon,,ok,OTHER,OTHER,"Pulled 1x joint of 7in tubing from 2475m to 2463m , removed master bushing and installed compact spider slips -- other"
7761,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_20.pdf,15_9_F_12,2016-08-20,plug abandon,,ok,LAY_DOWN,LAY_DOWN|TOOLBOX_TALK,Performed Pre-job Meeting pull and L/D tubing w/ control lines -- other
7762,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_20.pdf,15_9_F_12,2016-08-20,plug abandon,,ok,OTHER,OTHER,Connected control line to reel -- other
7763,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_20.pdf,15_9_F_12,2016-08-20,plug abandon,,ok,OTHER,OTHER,"Pulled 7in tubing from 2463m to 2415m. Control line jammed into slips segment, lifted slips to release -- other Measured second joint for radioactivity at 10-30 Bq/cm2 and 1-2uSv/h on inside and 8-11 "
7764,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_20.pdf,15_9_F_12,2016-08-20,plug abandon,,ok,OTHER,OTHER,Continued pulling 7in tubing from 2415m to 2189m. Measuring for radioactivity 1-2 uSv/h on inside of tubing. Average pulling speed 11 joints/hour -- other
7765,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_20.pdf,15_9_F_12,2016-08-20,plug abandon,,ok,OTHER,OTHER,Performed TOFS due to finger injury to floor man. Discussed what happened and preventative measures -- other
7766,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_20.pdf,15_9_F_12,2016-08-20,plug abandon,,ok,OTHER,OTHER,Continued to pull 7in tubing from 2189m to 1877. Average pulling speed 12 joints/hour. Last joint laid down #111 -- other
7767,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_20.pdf,15_9_F_12,2016-08-20,plug abandon,,ok,CASING,CASING|RIG_DOWN|TOOLBOX_TALK,Performed Pre-job Meeting to R/D casing handling equipment -- other
7768,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_20.pdf,15_9_F_12,2016-08-20,plug abandon,,ok,BOP_OPERATION,BOP_OPERATION|RIG_DOWN,"Pulled up 1x joint, cut and secured control line to avoid having control line in BOP during R/D. R/D compact spider, installed master bushing. Run down and set manual slips -- other"
7769,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_20.pdf,15_9_F_12,2016-08-20,plug abandon,,ok,CASING,CASING|RIG_DOWN,R/D casing tongs -- other
7770,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_20.pdf,15_9_F_12,2016-08-20,plug abandon,,ok,STUCK_PIPE,STUCK_PIPE|FISHING,"P/U spear assembly (run#11), greased pack off, grapple and set in catch -- other"
7771,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_20.pdf,15_9_F_12,2016-08-20,plug abandon,,ok,TRIP_IN,TRIP_IN|CASING,RIH from 1876m to 1905m. Removed FOSV from liner swedge. Removed master bushings and installed PS21 -- other
7772,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_20.pdf,15_9_F_12,2016-08-20,plug abandon,,ok,TRIP_IN,TRIP_IN,"Continued RIH on 5,5in DP from 1905m to 2356m. Average running speed 450m/hour -- trip"
7773,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_20.pdf,15_9_F_12,2016-08-20,interruption --,,ok,FISHING,FISHING|TOOLBOX_TALK,"Observed loose stand in derrick. Held TBT, recovered stand using forward PRS and returned to TDS. Held stand w/ aft PRS to lower down TDS to be able to inspect elevators. Elevat fish ors found to be d"
7774,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_20.pdf,15_9_F_12,2016-08-20,plug abandon,,ok,TRIP_IN,TRIP_IN,Continued RIH from 2356m to 2712m. Average running speed 350 m/hour -- trip
7775,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_21.pdf,15_9_F_12,2016-08-21,plug abandon,,ok,MAKE_UP,MAKE_UP,"M/U TDS and pumped w/ 400 l/min - 3.5 bar, 550 l/m - 5 bar. -- trip Up/down weights 202t/126t. Washed down w/ 550 l/min from 2712m to 2768m"
7776,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_21.pdf,15_9_F_12,2016-08-21,plug abandon,,ok,FISHING,FISHING|TRIP_IN|CEMENT,"Tagged cement at 2768m w/ 10t, released spear by rotating 2x turns clockwise and observed torque dropped to 6kNm then increased to 9kNm. -- trip Observed hook load dropped to 90t. RIH slowly and locat"
7777,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_21.pdf,15_9_F_12,2016-08-21,plug abandon,,ok,FISHING,FISHING|TRIP_OUT,"Dropped drift and POOH w/ spear on 5,5in DP from 899 m to surface. Avg. tripping speed 730 m/hr -- trip Retrieved drift"
7778,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_21.pdf,15_9_F_12,2016-08-21,plug abandon,,ok,FISHING,FISHING,"Pulled spear on surface. Inspected same, ok -- other"
7779,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_21.pdf,15_9_F_12,2016-08-21,plug abandon,,ok,OTHER,OTHER,Removed PS21s and installed master bushings -- other
7780,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_21.pdf,15_9_F_12,2016-08-21,plug abandon,,ok,TOOLBOX_TALK,TOOLBOX_TALK,Performed Pre-job Meeting to P/U MS-T seal retrieval tool -- other
7781,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_21.pdf,15_9_F_12,2016-08-21,plug abandon,,ok,MAKE_UP,MAKE_UP,"M/U MS-T seal retrieval tool to 1x joint and 1x pup joint of 5,5in DP -- other"
7782,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_21.pdf,15_9_F_12,2016-08-21,plug abandon,,ok,OTHER,OTHER,"Pulled MS-T seal retrieval tool to surface and connected control lines, function tested tool -- other"
7783,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_21.pdf,15_9_F_12,2016-08-21,plug abandon,,ok,TRIP_IN,TRIP_IN,RIH w/ MS-T seal retrieval tool and positioned tool stem in correct space out. Meanwhile bled off 5 bar from B-annulus. -- other
7784,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_21.pdf,15_9_F_12,2016-08-21,plug abandon,,ok,OTHER,OTHER,"Turned string counter clockwise using chain tongs, only able to get 1x turn. Backed out and attempted again, 1x turn only. Tried to turn w/ iron roughneck, no go -- other"
7785,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_21.pdf,15_9_F_12,2016-08-21,plug abandon,,ok,TRIP_OUT,TRIP_OUT,"POOH and inspected tool, no damage found, observed some minor scratches -- other"
7786,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_21.pdf,15_9_F_12,2016-08-21,plug abandon,,ok,LAY_DOWN,LAY_DOWN,L/D MS-T seal retrieval tool on HTS -- other
7787,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_21.pdf,15_9_F_12,2016-08-21,plug abandon,,ok,MAKE_UP,MAKE_UP,"P/U and M/U jetting tool assembly to 5,5in DP stand -- other"
7788,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_21.pdf,15_9_F_12,2016-08-21,plug abandon,,ok,OTHER,OTHER,Jetted WH area with 2200 l/min - 60bar - 10 rpm -- other
7789,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_21.pdf,15_9_F_12,2016-08-21,plug abandon,,ok,LAY_DOWN,LAY_DOWN,L/D wash tool and R/B DP stand -- other
7790,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_21.pdf,15_9_F_12,2016-08-21,plug abandon,,ok,OTHER,OTHER,P/U MS-T retrieval tool assy -- other
7791,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_21.pdf,15_9_F_12,2016-08-21,plug abandon,,ok,TRIP_IN,TRIP_IN,RIH with MS-T seal retrieval tool. Rotated tool 4x turns counter clockwise to engage tool to seal. Released seal assembly w/ 80t overpull -- other
7792,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_21.pdf,15_9_F_12,2016-08-21,plug abandon,,ok,TRIP_OUT,TRIP_OUT|CASING|LAY_DOWN,"POOH w/ MS-T seal retrieval tool, removed seal assy.Disconnected control lines. L/D tool and landing string -- other"
7793,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_21.pdf,15_9_F_12,2016-08-21,plug abandon,,ok,OTHER,OTHER,Cleaned and cleared rig floor -- other
7794,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_21.pdf,15_9_F_12,2016-08-21,plug abandon,,ok,TOOLBOX_TALK,TOOLBOX_TALK,Performed Pre-job Meeting to P/U cutter BHA (run#14) -- cut
7795,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_21.pdf,15_9_F_12,2016-08-21,plug abandon,,ok,TRIP_IN,TRIP_IN|MAKE_UP,"P/U premade cutter BHA (run#14), M/U to 5,5in DP and RIH to cutting depth of 124m -- cut"
7796,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_21.pdf,15_9_F_12,2016-08-21,plug abandon,,ok,MAKE_UP,MAKE_UP,"M/U TDS to string, checked and verified depth, filled pipe. Established parameters. 300 l/min - 30bar, 500l/min - 83bar, 100rpm, 1-5 kNm (pumps off), Weights: 73t - up, 69t - down, 70t -- cut - rotati"
7797,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_21.pdf,15_9_F_12,2016-08-21,plug abandon,,ok,OTHER,OTHER,"Cut 10 3/4in surface tie-back at 124m. 80rpm, 300 l/min - 30bar. Observed shock on surface indicating successful cut -- cut"
7798,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_21.pdf,15_9_F_12,2016-08-21,plug abandon,,ok,TRIP_OUT,TRIP_OUT|LAY_DOWN,POOH w/ cutter BHA (run#14) to surface and L/D same -- cut
7799,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_21.pdf,15_9_F_12,2016-08-21,plug abandon,,ok,OTHER,OTHER,Cleaned and cleared rig floor -- cut
7800,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_21.pdf,15_9_F_12,2016-08-21,plug abandon,,ok,DRILL,DRILL,Serviced drilling equipment -- other
7801,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_21.pdf,15_9_F_12,2016-08-21,plug abandon,,ok,FISHING,FISHING|TOOLBOX_TALK,Performed Pre-job Meeting to P/U spear assembly (run#15) -- other
7802,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_21.pdf,15_9_F_12,2016-08-21,plug abandon,,ok,FISHING,FISHING,"P/U spear assembly (run#15) from derrick, checked and serviced same -- other"
7803,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_21.pdf,15_9_F_12,2016-08-21,plug abandon,,ok,TRIP_IN,TRIP_IN,RIH and latched on to 10 3/4in tie-back. Pulled free same w/ 8t overpull -- other
7804,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_21.pdf,15_9_F_12,2016-08-21,plug abandon,,ok,CASING,CASING|RIG_UP,R/U casing tong for 10 3/4in csg -- equipment r ecovery
7805,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_21.pdf,15_9_F_12,2016-08-21,plug abandon,,ok,FISHING,FISHING,Set slips on fish and released spear. R/B spear in derrick -- equipment r ecovery
7806,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_21.pdf,15_9_F_12,2016-08-21,plug abandon,,ok,OTHER,OTHER,Changed to BX3 elevators -- equipment r ecovery
7807,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_21.pdf,15_9_F_12,2016-08-21,plug abandon,,ok,EQUIPMENT_FAILURE,EQUIPMENT_FAILURE|LAY_DOWN,Installed elevator on hanger. Broke off and L/D same -- equipment r ecovery
7808,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_21.pdf,15_9_F_12,2016-08-21,plug abandon,,ok,TRIP_OUT,TRIP_OUT,POOH 10 3/4in csg tie-back from 104m to surface -- equipment r ecovery
7809,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_21.pdf,15_9_F_12,2016-08-21,plug abandon,,ok,CASING,CASING|RIG_DOWN,R/D casing tong. Cleaned and cleared rig floor -- equipment r ecovery
7810,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_21.pdf,15_9_F_12,2016-08-21,plug abandon,,ok,TOOLBOX_TALK,TOOLBOX_TALK,Performed Pre-job Meeting to P/U torque tool BHA (run#16) -- other
7811,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_21.pdf,15_9_F_12,2016-08-21,plug abandon,,ok,MAKE_UP,MAKE_UP,P/U and M/U torque tool to 3m. Removed FOSV from swedge -- other
7812,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_21.pdf,15_9_F_12,2016-08-21,plug abandon,,ok,TRIP_IN,TRIP_IN|MAKE_UP,"P/U 1x stand of 5,5in HWDP and M/U to X-over, RIH w/ 5,5in HWDP from 3m to 117m. Torqued all connections to 67500 kNm -- other"
7813,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_21.pdf,15_9_F_12,2016-08-21,plug abandon,,ok,TRIP_IN,TRIP_IN|MAKE_UP,"M/U TDS to 5,5in DP, RIH to 140m, started pumping with 1450 l/m, rotated w/ 10rpm. Jetted tie-back adapter area -- other"
7814,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_21.pdf,15_9_F_12,2016-08-21,plug abandon,,ok,EQUIPMENT_FAILURE,EQUIPMENT_FAILURE|MAKE_UP,"Stopped pumping and engaged to tie-back adapter at 141,5m. Attempted to back out Tie back adapter with 30k kNm, string backed out at Saver sub. M/U Saver sub to 50 kNm. Tried to -- other break again u"
7815,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_21.pdf,15_9_F_12,2016-08-21,plug abandon,,ok,TRIP_OUT,TRIP_OUT,"POOH from 141,5m, visually checked all connections. When reached end of last 5,5in HWDP stand observed no BHA. The connection backed out from X-over -- other"
7816,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_21.pdf,15_9_F_12,2016-08-21,plug abandon,,ok,EQUIPMENT_FAILURE,EQUIPMENT_FAILURE|FISHING|TRIP_IN,"RIH with 5,5in HWDP to fish BHA, from surface to 113m. M/U TDS to 5,5in DP and tagged top of fish at 138,5m. Rotate to screw into the fish, string stalled out at 6kNm -- other"
7817,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_21.pdf,15_9_F_12,2016-08-21,plug abandon,,ok,TRIP_OUT,TRIP_OUT,"POOH w/ BHA to surface, removed and inspect x-over, ok -- other"
7818,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_21.pdf,15_9_F_12,2016-08-21,plug abandon,,ok,EQUIPMENT_FAILURE,EQUIPMENT_FAILURE|TRIP_IN|MAKE_UP,"M/U to X-over. All connections M/U to 67kNm, Saver sub M/U to 50kNm. RIH to 117m -- other Equipment Failure Information Start Depth Sub Equip -- Syst Operation Equipment Remark time mMD mTVD Class Dow"
7819,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_22.pdf,15_9_F_12,2016-08-22,plug aban,,ok,TRIP_IN,TRIP_IN,Continued to RIH w/ torque tool to 117m don -- oth er
7820,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_22.pdf,15_9_F_12,2016-08-22,plug aban,,ok,EQUIPMENT_FAILURE,EQUIPMENT_FAILURE|TRIP_OUT|TRIP_IN,"M/U TDS and RIH, engaged to tie-back adapter. Marked pipe. Attempted to back out adapter counter clockwise. Broke at 39kNm. Measured distance 1,5in after 5 turns. Suspected broken don -- oth at connec"
7821,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_22.pdf,15_9_F_12,2016-08-22,plug aban,,ok,EQUIPMENT_FAILURE,EQUIPMENT_FAILURE|TRIP_OUT|TRIP_IN,"Cleaned X-over connection and M/U to HWDP without applying pipe dope. All connections M/U to 67kNm, Saver sub M/U to 50kNm. don -- oth RIH, engaged to tie-back adapter. Marked pipe. Attempted to back "
7822,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_22.pdf,15_9_F_12,2016-08-22,plug aban,,ok,EQUIPMENT_FAILURE,EQUIPMENT_FAILURE|TRIP_IN|MAKE_UP,"Cleaned X-over connection and M/U to HWDP to 74kNM without applying pipe dope. All DP connections M/U to 67kNm, Saver sub M/U to 50kNm. don -- oth RIH, engaged to tie-back adapter. Marked pipe. Attemp"
7823,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_22.pdf,15_9_F_12,2016-08-22,plug aban,,ok,RIG_UP,RIG_UP|TOOLBOX_TALK,R/U manual tong and held TBT for use of manual tongs don -- oth er
7824,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_22.pdf,15_9_F_12,2016-08-22,plug aban,,ok,TRIP_OUT,TRIP_OUT,"Trapped 20 kNm in with shaft and applied TDS break. Put tong on and pulled 20 kNm, released brake and pulled with tong to 25k n/m. Applied TDS brake. Pulled up to max 30kNm with Ri don -- oth g tong, "
