pdf_path,pdf_filename,well_family,rank,keyword,tfidf_score
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_13.pdf,15_9_F_10_2009_05_13.pdf,15_9_F_10,4,rill,0.246862
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_13.pdf,15_9_F_10_2009_05_13.pdf,15_9_F_10,5,parameters,0.193493
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_13.pdf,15_9_F_10_2009_05_13.pdf,15_9_F_10,6,reamed,0.180152
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_13.pdf,15_9_F_10_2009_05_13.pdf,15_9_F_10,7,rotation washed,0.159489
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_13.pdf,15_9_F_10_2009_05_13.pdf,15_9_F_10,8,staged slowly,0.159489
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_13.pdf,15_9_F_10_2009_05_13.pdf,15_9_F_10,9,better,0.154031
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_13.pdf,15_9_F_10_2009_05_13.pdf,15_9_F_10,10,washed,0.14722
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_14.pdf,15_9_F_10_2009_05_14.pdf,15_9_F_10,1,note hard,0.179661
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_14.pdf,15_9_F_10_2009_05_14.pdf,15_9_F_10,2,flowchecked trip,0.164242
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_14.pdf,15_9_F_10_2009_05_14.pdf,15_9_F_10,3,ton,0.151992
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_14.pdf,15_9_F_10_2009_05_14.pdf,15_9_F_10,4,ton rop,0.149391
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_14.pdf,15_9_F_10_2009_05_14.pdf,15_9_F_10,5,parameters wob,0.147185
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_14.pdf,15_9_F_10_2009_05_14.pdf,15_9_F_10,6,torque ton,0.14495
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_14.pdf,15_9_F_10_2009_05_14.pdf,15_9_F_10,7,tight spot,0.142224
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_14.pdf,15_9_F_10_2009_05_14.pdf,15_9_F_10,8,attempted rotate,0.139989
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_14.pdf,15_9_F_10_2009_05_14.pdf,15_9_F_10,9,rot,0.139989
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_14.pdf,15_9_F_10_2009_05_14.pdf,15_9_F_10,10,wob ton,0.139794
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_15.pdf,15_9_F_10_2009_05_15.pdf,15_9_F_10,1,drill collar,0.159899
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_15.pdf,15_9_F_10_2009_05_15.pdf,15_9_F_10,2,focus,0.155868
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_15.pdf,15_9_F_10_2009_05_15.pdf,15_9_F_10,3,rih liner,0.153747
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_15.pdf,15_9_F_10_2009_05_15.pdf,15_9_F_10,4,liner,0.151175
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_15.pdf,15_9_F_10_2009_05_15.pdf,15_9_F_10,5,liner surface,0.125753
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_15.pdf,15_9_F_10_2009_05_15.pdf,15_9_F_10,6,initial,0.114382
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_15.pdf,15_9_F_10_2009_05_15.pdf,15_9_F_10,7,rearranged,0.114382
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_15.pdf,15_9_F_10_2009_05_15.pdf,15_9_F_10,8,red,0.112694
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_15.pdf,15_9_F_10_2009_05_15.pdf,15_9_F_10,9,fingerboard,0.112694
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_15.pdf,15_9_F_10_2009_05_15.pdf,15_9_F_10,10,surface rih,0.107034
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_16.pdf,15_9_F_10_2009_05_16.pdf,15_9_F_10,1,rih liner,0.169453
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_16.pdf,15_9_F_10_2009_05_16.pdf,15_9_F_10,2,flowrate,0.149889
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_16.pdf,15_9_F_10_2009_05_16.pdf,15_9_F_10,3,increased flowrate,0.148123
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_16.pdf,15_9_F_10_2009_05_16.pdf,15_9_F_10,4,liner,0.135987
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_16.pdf,15_9_F_10_2009_05_16.pdf,15_9_F_10,5,ball seat,0.129577
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_16.pdf,15_9_F_10_2009_05_16.pdf,15_9_F_10,6,ton,0.126111
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_16.pdf,15_9_F_10_2009_05_16.pdf,15_9_F_10,7,ton weight,0.123905
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_16.pdf,15_9_F_10_2009_05_16.pdf,15_9_F_10,8,rotated liner,0.123739
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_16.pdf,15_9_F_10_2009_05_16.pdf,15_9_F_10,9,shoe rih,0.119505
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_16.pdf,15_9_F_10_2009_05_16.pdf,15_9_F_10,10,liner filled,0.119505
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_17.pdf,15_9_F_10_2009_05_17.pdf,15_9_F_10,1,jetsub,0.135206
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_17.pdf,15_9_F_10_2009_05_17.pdf,15_9_F_10,2,cement head,0.133332
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_17.pdf,15_9_F_10_2009_05_17.pdf,15_9_F_10,3,equi pment,0.131798
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_17.pdf,15_9_F_10_2009_05_17.pdf,15_9_F_10,4,wellhead equi,0.131798
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_17.pdf,15_9_F_10_2009_05_17.pdf,15_9_F_10,5,equi,0.128845
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_17.pdf,15_9_F_10_2009_05_17.pdf,15_9_F_10,6,backflow,0.12476
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_17.pdf,15_9_F_10_2009_05_17.pdf,15_9_F_10,7,test liner,0.123911
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_17.pdf,15_9_F_10_2009_05_17.pdf,15_9_F_10,8,pment,0.121804
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_17.pdf,15_9_F_10_2009_05_17.pdf,15_9_F_10,9,testplug,0.116316
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_17.pdf,15_9_F_10_2009_05_17.pdf,15_9_F_10,10,liner hanger,0.115926
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_18.pdf,15_9_F_10_2009_05_18.pdf,15_9_F_10,1,entire,0.204591
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_18.pdf,15_9_F_10_2009_05_18.pdf,15_9_F_10,2,ther,0.194054
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_18.pdf,15_9_F_10_2009_05_18.pdf,15_9_F_10,3,rtts,0.185059
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_18.pdf,15_9_F_10_2009_05_18.pdf,15_9_F_10,4,test liner,0.150956
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_18.pdf,15_9_F_10_2009_05_18.pdf,15_9_F_10,5,testplug,0.141703
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_18.pdf,15_9_F_10_2009_05_18.pdf,15_9_F_10,6,rih rtts,0.136663
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_18.pdf,15_9_F_10_2009_05_18.pdf,15_9_F_10,7,rtts packer,0.135123
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_18.pdf,15_9_F_10_2009_05_18.pdf,15_9_F_10,8,woc,0.130971
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_18.pdf,15_9_F_10_2009_05_18.pdf,15_9_F_10,9,ther rih,0.12664
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_18.pdf,15_9_F_10_2009_05_18.pdf,15_9_F_10,10,confirmed line,0.12408
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_19.pdf,15_9_F_10_2009_05_19.pdf,15_9_F_10,1,ton rop,0.141075
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_19.pdf,15_9_F_10_2009_05_19.pdf,15_9_F_10,2,pooh rtts,0.141075
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_19.pdf,15_9_F_10_2009_05_19.pdf,15_9_F_10,3,plug cement,0.137064
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_19.pdf,15_9_F_10_2009_05_19.pdf,15_9_F_10,4,wob ton,0.132012
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_19.pdf,15_9_F_10_2009_05_19.pdf,15_9_F_10,5,soft cement,0.12837
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_19.pdf,15_9_F_10_2009_05_19.pdf,15_9_F_10,6,ecoscope,0.12837
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_19.pdf,15_9_F_10_2009_05_19.pdf,15_9_F_10,7,telescope,0.125134
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_19.pdf,15_9_F_10_2009_05_19.pdf,15_9_F_10,8,cement parameters,0.125134
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_19.pdf,15_9_F_10_2009_05_19.pdf,15_9_F_10,9,rih filled,0.119975
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_19.pdf,15_9_F_10_2009_05_19.pdf,15_9_F_10,10,soft,0.119858
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_20.pdf,15_9_F_10_2009_05_20.pdf,15_9_F_10,1,parameters wob,0.241356
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_20.pdf,15_9_F_10_2009_05_20.pdf,15_9_F_10,2,ton rop,0.23435
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_20.pdf,15_9_F_10_2009_05_20.pdf,15_9_F_10,3,wob ton,0.229235
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_20.pdf,15_9_F_10_2009_05_20.pdf,15_9_F_10,4,fit,0.179631
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_20.pdf,15_9_F_10_2009_05_20.pdf,15_9_F_10,5,rft fit,0.166947
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_20.pdf,15_9_F_10_2009_05_20.pdf,15_9_F_10,6,rft,0.166947
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_20.pdf,15_9_F_10_2009_05_20.pdf,15_9_F_10,7,track parameters,0.161984
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_20.pdf,15_9_F_10_2009_05_20.pdf,15_9_F_10,8,ton,0.153934
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_20.pdf,15_9_F_10_2009_05_20.pdf,15_9_F_10,9,soft cement,0.151911
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_20.pdf,15_9_F_10_2009_05_20.pdf,15_9_F_10,10,parameters,0.146899
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_21.pdf,15_9_F_10_2009_05_21.pdf,15_9_F_10,1,ton rop,0.26856
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_21.pdf,15_9_F_10_2009_05_21.pdf,15_9_F_10,2,parameters wob,0.264596
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_21.pdf,15_9_F_10_2009_05_21.pdf,15_9_F_10,3,wob ton,0.251308
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_21.pdf,15_9_F_10_2009_05_21.pdf,15_9_F_10,4,rop ecd,0.240841
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_21.pdf,15_9_F_10_2009_05_21.pdf,15_9_F_10,5,varied parameters,0.229162
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_21.pdf,15_9_F_10_2009_05_21.pdf,15_9_F_10,6,optimise rop,0.22132
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_21.pdf,15_9_F_10_2009_05_21.pdf,15_9_F_10,7,optimise,0.22132
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_21.pdf,15_9_F_10_2009_05_21.pdf,15_9_F_10,8,varied,0.214912
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_21.pdf,15_9_F_10_2009_05_21.pdf,15_9_F_10,9,parameters,0.175677
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_21.pdf,15_9_F_10_2009_05_21.pdf,15_9_F_10,10,ton,0.168756
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_22.pdf,15_9_F_10_2009_05_22.pdf,15_9_F_10,1,section parameters,0.21145
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_22.pdf,15_9_F_10_2009_05_22.pdf,15_9_F_10,2,varied parameters,0.193063
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_22.pdf,15_9_F_10_2009_05_22.pdf,15_9_F_10,3,penetration limited,0.193063
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_22.pdf,15_9_F_10_2009_05_22.pdf,15_9_F_10,4,torque stick,0.193063
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_22.pdf,15_9_F_10_2009_05_22.pdf,15_9_F_10,5,hrs penetration,0.193063
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_22.pdf,15_9_F_10_2009_05_22.pdf,15_9_F_10,6,section,0.189329
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_22.pdf,15_9_F_10_2009_05_22.pdf,15_9_F_10,7,parameters,0.188373
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_22.pdf,15_9_F_10_2009_05_22.pdf,15_9_F_10,8,perfomed mwd,0.186456
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_22.pdf,15_9_F_10_2009_05_22.pdf,15_9_F_10,9,optimise rop,0.186456
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_22.pdf,15_9_F_10_2009_05_22.pdf,15_9_F_10,10,optimise,0.186456
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_23.pdf,15_9_F_10_2009_05_23.pdf,15_9_F_10,1,penetration limited,0.269629
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_23.pdf,15_9_F_10_2009_05_23.pdf,15_9_F_10,2,hrs penetration,0.269629
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_23.pdf,15_9_F_10_2009_05_23.pdf,15_9_F_10,3,torque stick,0.269629
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_23.pdf,15_9_F_10_2009_05_23.pdf,15_9_F_10,4,limited torque,0.252863
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_23.pdf,15_9_F_10_2009_05_23.pdf,15_9_F_10,5,penetration,0.22089
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_23.pdf,15_9_F_10_2009_05_23.pdf,15_9_F_10,6,stick slip,0.217826
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_23.pdf,15_9_F_10_2009_05_23.pdf,15_9_F_10,7,limited,0.207434
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_23.pdf,15_9_F_10_2009_05_23.pdf,15_9_F_10,8,stick,0.207434
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_23.pdf,15_9_F_10_2009_05_23.pdf,15_9_F_10,9,rop hrs,0.19385
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_23.pdf,15_9_F_10_2009_05_23.pdf,15_9_F_10,10,torque ecd,0.190667
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_24.pdf,15_9_F_10_2009_05_24.pdf,15_9_F_10,1,exceed,0.147206
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_24.pdf,15_9_F_10_2009_05_24.pdf,15_9_F_10,2,penetration limited,0.122973
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_24.pdf,15_9_F_10_2009_05_24.pdf,15_9_F_10,3,torque stick,0.122973
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_24.pdf,15_9_F_10_2009_05_24.pdf,15_9_F_10,4,hrs penetration,0.122973
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_24.pdf,15_9_F_10_2009_05_24.pdf,15_9_F_10,5,echoscope,0.118765
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_24.pdf,15_9_F_10_2009_05_24.pdf,15_9_F_10,6,limited torque,0.115326
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_24.pdf,15_9_F_10_2009_05_24.pdf,15_9_F_10,7,decision pooh,0.115326
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_24.pdf,15_9_F_10_2009_05_24.pdf,15_9_F_10,8,powerdrive,0.114185
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_24.pdf,15_9_F_10_2009_05_24.pdf,15_9_F_10,9,manual tongs,0.112419
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_24.pdf,15_9_F_10_2009_05_24.pdf,15_9_F_10,10,telescope,0.112419
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_25.pdf,15_9_F_10_2009_05_25.pdf,15_9_F_10,1,tds filled,0.227006
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_25.pdf,15_9_F_10_2009_05_25.pdf,15_9_F_10,2,rih tripping,0.170416
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_25.pdf,15_9_F_10_2009_05_25.pdf,15_9_F_10,3,hrs tds,0.170416
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_25.pdf,15_9_F_10_2009_05_25.pdf,15_9_F_10,4,speed hrs,0.166318
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_25.pdf,15_9_F_10_2009_05_25.pdf,15_9_F_10,5,perfomed mwd,0.164584
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_25.pdf,15_9_F_10_2009_05_25.pdf,15_9_F_10,6,rih tds,0.146468
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_25.pdf,15_9_F_10_2009_05_25.pdf,15_9_F_10,7,stick slip,0.137674
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_25.pdf,15_9_F_10_2009_05_25.pdf,15_9_F_10,8,torque rop,0.135871
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_25.pdf,15_9_F_10_2009_05_25.pdf,15_9_F_10,9,pipe rih,0.1326
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_25.pdf,15_9_F_10_2009_05_25.pdf,15_9_F_10,10,perfomed,0.1326
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_26.pdf,15_9_F_10_2009_05_26.pdf,15_9_F_10,1,blower hose,0.197246
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_26.pdf,15_9_F_10_2009_05_26.pdf,15_9_F_10,2,blower,0.197246
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_26.pdf,15_9_F_10_2009_05_26.pdf,15_9_F_10,3,hose tds,0.169688
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_26.pdf,15_9_F_10_2009_05_26.pdf,15_9_F_10,4,air blower,0.169688
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_26.pdf,15_9_F_10_2009_05_26.pdf,15_9_F_10,5,torque rop,0.16769
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_26.pdf,15_9_F_10_2009_05_26.pdf,15_9_F_10,6,powerdrive,0.157562
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_26.pdf,15_9_F_10_2009_05_26.pdf,15_9_F_10,7,centre,0.15165
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_26.pdf,15_9_F_10_2009_05_26.pdf,15_9_F_10,8,tendency,0.15165
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_26.pdf,15_9_F_10_2009_05_26.pdf,15_9_F_10,9,temporary,0.15165
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_26.pdf,15_9_F_10_2009_05_26.pdf,15_9_F_10,10,right,0.137707
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_27.pdf,15_9_F_10_2009_05_27.pdf,15_9_F_10,1,according dds,0.160561
