op_id,well_family,pdf_path,report_date,start_time,end_depth_md,main_activity,sub_activity,state,severity_score,severity_contributors,remark
6044,15_9_F_12,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_06_21.pdf,2007-06-21,00:00,0.0,drilling,bop/wellhead equipmen,ok,6,FISHING(+6),Secured overshot joint with tugger in moonpool due to movements in same. Landed diverter on overshot joint. Made up diverter to overshot joi t nt.
2130,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_26.pdf,1993-01-26,23:30,2985.0,interruption --,,fail,6,REPAIR(+1)|state:fail(+5),"DRIVE GEAR FOR JAW ON UPPER RACKING ARM WORN OUT. ATTEMPTED REPAIR, NEGATIVE. maintain"
2279,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_03_04.pdf,1993-03-04,09:30,1200.0,interruption,maintain,fail,6,REPAIR(+1)|state:fail(+5),FOUND MOTOR ON UPPER RACKING ARM LOOSE. REPAIRED SAME.
2282,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_03_04.pdf,1993-03-04,16:30,0.0,interruption,maintain,fail,6,REPAIR(+1)|state:fail(+5),TOOK DOWN OIL PUMP ASSEMBLY TO REPAIR SAME.
2284,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_03_04.pdf,1993-03-04,22:30,0.0,interruption,maintain,fail,6,REPAIR(+1)|state:fail(+5),CONTINUED REPAIRING TDS: CHANGED OUT OIL PUMP.
5545,15_9_F_11,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_11_T2_2013_04_02.pdf,2013-04-02,12:00,460.0,drilling,trip,ok,6,TIGHT_HOLE(+3)|text:overpull(+3),"Pulled out of hole with 26"" bottom hole assembly from 1365m MD to 460m MD. Observed tight hole at 460m MD. Attempted to get past restriction with maximum 30MT overpull - no go."
2303,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_03_07.pdf,1993-03-07,07:00,3569.0,drilling,trip,ok,6,TIGHT_HOLE(+3)|text:overpull(+3),POOH TO SHOE.WORKED TIGHT SPOT AT 3662M WITH MAX 30 TON OVERPULL.
2306,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_03_07.pdf,1993-03-07,11:00,2173.0,interruption,maintain,fail,6,REPAIR(+1)|state:fail(+5),REPAIRED UPPER RACKING ARM.
2354,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_03_10.pdf,1993-03-10,23:30,0.0,interruption,r,fail,6,REPAIR(+1)|state:fail(+5),"ATTEMPTED TESTING MWD-TOOL, NEGATIVE: LOSS OF CONTACT IN JUNCTION BOX FOR TEST CABLE. REPAIRED SAME. epair"
2369,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_03_13.pdf,1993-03-13,03:00,3672.0,drilling,trip,ok,6,TIGHT_HOLE(+3)|text:overpull(+3),"POOH TO 3672M FOR WIPER TRIP TO 9 5/8"" CASING SHOE. WORKED TIGHT SPOT AT 3672M. MAX 30 TON OVERPULL."
1071,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1997_12_29.pdf,1997-12-29,01:00,3690.0,interruptio,,fail,6,REPAIR(+1)|state:fail(+5),CONTINUED LOGGING WITH MWD FROM 3679M TO 3690M. MADE 4 ATTEMPTS BEFORE OBTAINED GOOD SURVEY. WASHED ONTO BTM SEVERAL TIMES PRIOR TO DRILLI n -- repair NG.
1119,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1998_01_03.pdf,1998-01-03,00:00,0.0,interruption --,,fail,6,WAIT(+1)|state:fail(+5),"W.O.W. MAX WIND 34 M/S, MAX PITCH 2 DEG, MAX ROLL 5 DEG, MAX HEAVE 7.8M. waiting on weather"
1141,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1998_01_06.pdf,1998-01-06,02:00,3842.0,interruption,maintain,fail,6,REPAIR(+1)|state:fail(+5),REPAIRED IRON ROUGHNECK - SHEARED BOLTS ON TORQUE WRENCH.
1168,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1998_01_08.pdf,1998-01-08,19:30,2179.0,formation evaluation,trip,ok,6,TIGHT_HOLE(+3)|text:overpull(+3),FLOWCHECKED AND PUMPED SLUG. POOH WITH CORE #4. TIGHT IN PLACES FROM 4090M TO 4062M (35 TONS MAX OVERPULL ).
8908,15_9_F_14,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_17.pdf,2008-06-17,04:30,600.0,drilling,bop/wellhead eq,ok,6,FISHING(+6),Held tool/SJA box talk and actuated the Overshot Packer mechanically. Tightened the 16 actuating screws with a max. torque 200 ft-lbs. uipment
8909,15_9_F_14,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_17.pdf,2008-06-17,06:00,600.0,drilling,bop/wellhead eq,ok,6,FISHING(+6),Continued actuating the Overshot Packer mechanically. By tightened the 16 actuating screws with a max. torque 200 ft-lbs. uipment
9151,15_9_F_14,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_28.pdf,2008-06-28,20:45,0.0,drilling,bo,ok,6,FISHING(+6),"Changed to 5"" inserts in elevator to accommodate conductor housing pulling tool. Released mechanical seals on overshot. p/wellhead equipment"
9155,15_9_F_14,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_29.pdf,2008-06-29,01:00,0.0,drilling,bo,ok,6,FISHING(+6),Pulled overshot joint using slings. Installed outer ring and masterbushing. p/wellhead equipment
2385,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_03_14.pdf,1993-03-14,19:00,804.0,interruption,fi,ok,6,FISHING(+6),CONTINUED RIH WITH OVERSHOT ASSEMBLY TO 804M. sh
2389,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_03_15.pdf,1993-03-15,14:30,3656.0,interruption,fish,ok,6,FISHING(+6),CONTINUED RIH WITH OVERSHOT TO 3656M.
5282,15_9_F_11,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_11_B_2016_09_25.pdf,2016-09-25,07:45,107.0,plug abandon,o,ok,6,FISHING(+6),RIH w/ spear BHA and engaged spear in tieback casing. Pulled fish to surface ther
5284,15_9_F_11,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_11_B_2016_09_25.pdf,2016-09-25,08:15,107.0,plug abandon,o,ok,6,FISHING(+6),Released spear from tieback casing fish. R/B spear in derrick ther
5296,15_9_F_11,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_11_B_2016_09_25.pdf,2016-09-25,17:00,0.0,plug abandon,o,ok,6,FISHING(+6),P/U and M/U spear BHA (run#16) ther
5298,15_9_F_11,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_11_B_2016_09_25.pdf,2016-09-25,17:45,129.0,plug abandon,o,ok,6,FISHING(+6),"RIH w/ spear to 129m, engage spear to tieback adapter fish ther"
5299,15_9_F_11,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_11_B_2016_09_25.pdf,2016-09-25,18:00,0.0,plug abandon,tr,ok,6,FISHING(+6),POOH slowly w/ fish on spear to surface ip
5300,15_9_F_11,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_11_B_2016_09_25.pdf,2016-09-25,18:30,0.0,plug abandon,o,ok,6,FISHING(+6),Released spear and L/D tieback adapter fish ther
5301,15_9_F_11,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_11_B_2016_09_25.pdf,2016-09-25,19:00,0.0,plug abandon,o,ok,6,FISHING(+6),R/B spear BHA in the derrick. Meanwhile started step rate testing on F-4 well w/ cement unit ther
5332,15_9_F_11,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_11_B_2016_09_26.pdf,2016-09-26,16:30,145.0,plug abandon --,,ok,6,FISHING(+6),P/U Spear assy (run#20). Checked and inspected same. RIH to 145m other
5334,15_9_F_11,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_11_B_2016_09_26.pdf,2016-09-26,17:15,747.0,plug abandon --,,ok,6,FISHING(+6),"POOH with casing fish on spear. Set casing fish in slips. Bottom of casing fish at 747m. Meanwhile finished w/ pumping postflush after batch#2 of drilling slop on F-4. Total drilling sl trip op pumped for batch#2 of 250m3, postflush pumped of 140m3 (after batch#2), 1000l/min - 150bar. Stopped injection for 2 hours"
9732,15_9_F_14,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2016_08_05.pdf,2016-08-05,18:30,0.0,plug abandon,other,ok,6,FISHING(+6),Changed inserts in elevator. Retrieved spear assy from fingerboard.
9733,15_9_F_14,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2016_08_05.pdf,2016-08-05,19:00,0.0,plug abandon,other,ok,6,FISHING(+6),Performed TBT for RIH with spear BHA
9734,15_9_F_14,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2016_08_05.pdf,2016-08-05,19:15,0.0,plug abandon,other,ok,6,FISHING(+6),P/U and M/U spear BHA. Inspected grapple and greased helix.
9736,15_9_F_14,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2016_08_05.pdf,2016-08-05,20:00,498.0,plug abandon,trip,ok,6,FISHING(+6),"RIH w/ spear BHA on 5 1/2"" DP from 41 m to 498 m . Avg. tripping speed 610 m/hr."
9156,15_9_F_14,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_29.pdf,2008-06-29,02:00,0.0,drilling,bo,ok,6,FISHING(+6),Dismanteled BOP tension cylinder and pulled aside. Racked back overshot joint. Cleared drillfloor for pulling BOP riser joint. p/wellhead equipment
5335,15_9_F_11,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_11_B_2016_09_26.pdf,2016-09-26,18:00,747.0,plug abandon --,,ok,6,FISHING(+6),"Inspected spear, found grapple cracked. Secured grapple and R/B spear BHA in derrick. Meanwhile performed TBT to R/U casing handling equipment other"
5390,15_9_F_11,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_11_B_2016_09_28.pdf,2016-09-28,19:15,0.0,plug abandon --,,ok,6,FISHING(+6),Performed Pre-job Meeting to change grapple on 10 3/4in spear other
5391,15_9_F_11,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_11_B_2016_09_28.pdf,2016-09-28,19:30,0.0,plug abandon --,,ok,6,FISHING(+6),Changed grapple on 10 3/4in spear BHA for the well of F-4 other
5410,15_9_F_11,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_11_B_2016_09_29.pdf,2016-09-29,06:00,0.0,plug abandon --,,ok,6,FISHING(+6),"Pulled master bushing and outer ring, attached lifting chains to diverter. Bled down pressure on diverter, disconnected overshot hose other"
2398,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_03_16.pdf,1993-03-16,06:00,0.0,interruption,fish,ok,6,FISHING(+6),CONTINUED POOH WITH OVERSHOT AND LOGGING TOOLS.
2399,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_03_16.pdf,1993-03-16,07:30,0.0,interruption,fish,ok,6,FISHING(+6),RECOVERED TOOLSTRING FROM OVERSHOT. REMOVED RADIOACTIVE SOURCES AND LAID DOWN LOGGING TOOLS.
5261,15_9_F_11,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_11_B_2016_09_24.pdf,2016-09-24,21:15,1978.0,plug abandon,,ok,6,FISHING(+6),P/U spear assembly (run #11) and engaged into 7in tubing at RKB. RIH on DP from 1944m to 1978m -- other
5263,15_9_F_11,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_11_B_2016_09_24.pdf,2016-09-24,22:00,2810.0,plug abandon,,ok,6,FISHING(+6),Continued to RIH w/ tubing on spear from 1978m to 2810m. Average running speed 832m/hour. Meanwhile carried out TBT for pressure testing rig up of pumping lines to X-mas tree -- trip for slop injection
5264,15_9_F_11,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_11_B_2016_09_24.pdf,2016-09-24,23:00,2850.0,plug abandon,,ok,6,FISHING(+6),"M/U TDS and washed down with 550 l/min - 15bar from 2810m, tagged TOC at 2853.4m w/ 10t. Release spear from tubing by rotating 2x turns clockwise. Top of tubing left in the -- trip well at 909m. Meanwhile prepared to test chicksan lines to X-mas tree on F-4"
5266,15_9_F_11,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_11_B_2016_09_25.pdf,2016-09-25,00:00,40.0,plug abandon,tr,ok,6,FISHING(+6),"Continued to POOH w/ spear BHA (run#11) on 5,5in DP from 436 m to 40 m . Avgerage tripping speed 800 m/hour ip"
5267,15_9_F_11,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_11_B_2016_09_25.pdf,2016-09-25,00:30,0.0,plug abandon,o,ok,6,FISHING(+6),Pulled spear on surface. Inspected and R/B in derrick same ther
9754,15_9_F_14,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2016_08_06.pdf,2016-08-06,10:45,41.0,plug abandon,trip,ok,6,FISHING(+6),POOH w/ fish from 81m to 41 m. Meanwhile held TBT for rigging up casing tongs
9756,15_9_F_14,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2016_08_06.pdf,2016-08-06,12:00,0.0,plug abandon,oth,ok,6,FISHING(+6),Performed Pre-job Meeting to release spear from the fish er
1196,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1998_01_13.pdf,1998-01-13,00:00,210.0,interruption,maintain,fail,6,REPAIR(+1)|state:fail(+5),FINISHED REPAIRING TOP DRIVE.
971,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1997_12_16.pdf,1997-12-16,18:00,106.0,interruptio,,fail,6,REPAIR(+1)|state:fail(+5),CONTINUED TO REPAIR DOLLY-TRACK SYSTEM ON UPPER RACKING ARM - HAD STARTED REPAIR WORK WHILE SIMULTANEOUSLY TESTING THE BOPS. ALSO WORKED n -- mainta ON TOP DRIVE'S ELECTRICAL CONTROL SYSTEM WHEN WORK ON UPPER RACKING ARM ALLOWED SAFE ACCESS TO TOP DRIVE. in
972,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1997_12_17.pdf,1997-12-17,00:00,106.0,interruption,maint,fail,6,REPAIR(+1)|state:fail(+5),COMPLETED REPAIR TO UPPER RACKING ARM'S DOLLY-TRACK SYSTEM. ain
1003,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1997_12_20.pdf,1997-12-20,14:00,2900.0,interruption --,,fail,6,REPAIR(+1)|state:fail(+5),REPAIRED HOSE ON MUD BUCKET. maintain
5281,15_9_F_11,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_11_B_2016_09_25.pdf,2016-09-25,07:30,0.0,plug abandon,o,ok,6,FISHING(+6),"P/U spear BHA (run#14), inspected same ther"
2621,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_04_14.pdf,1993-04-14,00:00,0.0,interruptio,,fail,6,REPAIR(+1)|state:fail(+5),"ATTEMPTED PULLING TEST TOOL TO INSPECT LAP, NEGATIVE. TOOL HANGING UP. DRAINED STACK. FOUND TEST TOOL HANGING UP IN RUBBER LIP FROM LAP ELEMEN n -- repair T. CUT LOOSE AND REMOVED RUBBER LIP."
2641,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_04_16.pdf,1993-04-16,02:30,397.0,interruption --,,fail,6,REPAIR(+1)|state:fail(+5),"L/D 2 EA TUBING JOINTS. ATTEMPTED PRESSURE TESTING DST-STRING, NEG. PULLED BACK 4 EA SLIP JOINTS. ATT. PRESSURE TESTING DST-STRING, NEG. L/D SLIP repair JOINTS. PULLED AND RACKED BACK 2 STANDS DRILL COLLARS. PRESSURE TESTED OK. RAN BACK IN WITH 1 STAND DRILL COLLAR, PRESSURE TESTED OK. RAN BACK IN WITH LAST STAND DRILL COLLAR, TESTED OK 345BAR"
2658,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_04_17.pdf,1993-04-17,16:00,0.0,interruption --,,fail,6,REPAIR(+1)|state:fail(+5),"CHANGED ALL 3 DISCHARGE VALVES ON 2 3/4"" CEMENT PUMP. FOUND 2 DAMAGED. repair"
2681,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_04_20.pdf,1993-04-20,14:00,0.0,workover,wire,ok,6,EQUIPMENT_FAILURE(+4)|text:swabbing(+2),"RIGGED DOWN BHS AND WIRELINE EQUIPMENT. TESTED SWAB VALVE AGAINST PROD.WING / LUBRICATOR VALVE TO 250 BAR. MADE SEVERAL ATTEMPTS TO line PRESSURE TEST LUBRICATOR VALVE FROM BELOW BY BLEEDING DOWN TO 35 BAR ABOVE, NEG. OBSERVED VALVE LEAKING. EQUALIZED ACROSS LUBRICATOR VALVE AND OPENED SAME."
2840,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1997_07_25.pdf,1997-07-25,08:00,2200.0,interruption --,,fail,6,REPAIR(+1)|state:fail(+5),RIH WITH BRIDGE-PLUG ON ATLAS E/LINE TO 2200 M. ELECTRICAL PROBLEM PREVENTED BAKER SETTING TOOL FROM SETTING BRIDGE-PLUG. POOH WITH BRID repair GE-PLUG; OUT OF HOLE AT 1140 HRS.
2841,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1997_07_25.pdf,1997-07-25,12:00,0.0,interruption --,,fail,6,REPAIR(+1)|state:fail(+5),"ATLAS WORKED ON TROUBLESHOOTING PROBLEM WITH SETTING TOOL.RETERMINATED CABLE HEAD. FLEW SETTING TOOL FIRING HEAD OUT TO RIG; REPLACE repair D SAME. ATLAS CHECKED TOOL & MU 9 5/8"" BRIDGE-PLUG."
1548,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_S_1992_09_23.pdf,1992-09-23,22:00,545.0,drilling,trip,ok,6,TIGHT_HOLE(+3)|text:overpull(+3),"POOH TO 30"" CASING SHOE. MAX OVERPULL 20 TON AT 420 M. RIH TO 545 M. WORKED TIGHT SPOT AT 420 M,OK."
4790,15_9_F_11,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_11_B_2013_07_18.pdf,2013-07-18,05:30,0.0,interruption,other,ok,6,EQUIPMENT_FAILURE(+4)|text:swabbing(+2),Closed and inflow tested Swab and Hydraulic master valves with 46 bar differential pressure. Broke out lubricator and L/O tools.
4809,15_9_F_11,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_11_B_2013_07_19.pdf,2013-07-19,17:30,0.0,completion,perforate,ok,6,EQUIPMENT_FAILURE(+4)|text:swabbing(+2),Closed and inflow tested HMV/SWAB valve. Broke out lubricator and L/O perforation BHA # 5.
4867,15_9_F_11,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_11_B_2015_10_27.pdf,2015-10-27,20:30,0.0,workover,wire line,ok,6,EQUIPMENT_FAILURE(+4)|text:swabbing(+2),Lined up via BOP for inflow test / Leak test of swab and kill wing manifold.
9844,15_9_F_14,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2016_08_09.pdf,2016-08-09,15:15,0.0,plug abandon -,,ok,6,FISHING(+6),P/U and M/U spear BHA - other
9845,15_9_F_14,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2016_08_09.pdf,2016-08-09,15:30,0.0,plug abandon -,,ok,6,FISHING(+6),RIH w/ spear to 34m. Took up/down weights 72t/68t - trip
9846,15_9_F_14,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2016_08_09.pdf,2016-08-09,16:00,0.0,plug abandon -,,ok,6,FISHING(+6),"Engaged fish w/ 1 turn left, pulled up to 82 ton on hook load - other"
7039,15_9_F_12,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2008_01_02.pdf,2008-01-02,07:00,0.0,drilling,casin,ok,6,FISHING(+6),Held tool box talk prior to make up Spear assy. Made up Spear assy and racked back in derrick. g
7046,15_9_F_12,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2008_01_02.pdf,2008-01-02,16:15,108.0,drilling,casin,ok,6,FISHING(+6),Picked/made up spear assy and connected same up to top drive. Drained the riser. String weight 12 MT. g
7777,15_9_F_12,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_21.pdf,2016-08-21,01:30,0.0,plug abandon,,ok,6,FISHING(+6),"Dropped drift and POOH w/ spear on 5,5in DP from 899 m to surface. Avg. tripping speed 730 m/hr -- trip Retrieved drift"
7778,15_9_F_12,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_21.pdf,2016-08-21,03:15,0.0,plug abandon,,ok,6,FISHING(+6),"Pulled spear on surface. Inspected same, ok -- other"
7801,15_9_F_12,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_21.pdf,2016-08-21,14:30,0.0,plug abandon,,ok,6,FISHING(+6),Performed Pre-job Meeting to P/U spear assembly (run#15) -- other
7802,15_9_F_12,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_21.pdf,2016-08-21,14:45,0.0,plug abandon,,ok,6,FISHING(+6),"P/U spear assembly (run#15) from derrick, checked and serviced same -- other"
748,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_B_1997_11_19.pdf,1997-11-19,15:00,2010.0,interruption --,,fail,6,WAIT(+1)|state:fail(+5),"WAITED ON WEATHER DUE TO HIGH WIND, 26-30 M/S AND RIG HEAVE 2 M. WIND SPEED PREDICTIONS INDICATED MORE HEAVE THAN OPERATIONAL LIMITS. waiting on weathe r"
7890,15_9_F_12,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_24.pdf,2016-08-24,07:15,0.0,plug aband,,ok,6,FISHING(+6),"POOH with spear BHA on 5,5in DP f/ 129m to 27m on -- trip"
7891,15_9_F_12,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_24.pdf,2016-08-24,07:30,0.0,plug aband,,ok,6,FISHING(+6),R/B spear BHA (run#21) on -- other
