op_id,pdf_path,well_family,report_date,entity_text,entity_label,entity_value,entity_unit,char_start,char_end
6171,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_07.pdf,15_9_F_12,2007-07-07,DP,EQUIPMENT,DP,,34,36
6171,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_07.pdf,15_9_F_12,2007-07-07,3000 lpm,MEASUREMENT,3000,lpm,81,89
6171,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_07.pdf,15_9_F_12,2007-07-07,108 MT,MEASUREMENT,108,MT,124,130
6173,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_07.pdf,15_9_F_12,2007-07-07,"26""",BIT_SIZE,26,"""",8,11
6173,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_07.pdf,15_9_F_12,2007-07-07,376 m,DEPTH,376,m,22,27
6173,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_07.pdf,15_9_F_12,2007-07-07,431 m,DEPTH,431,m,31,36
6173,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_07.pdf,15_9_F_12,2007-07-07,40 rpm,MEASUREMENT,40,rpm,38,44
6173,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_07.pdf,15_9_F_12,2007-07-07,3660 lpm,MEASUREMENT,3660,lpm,46,54
6173,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_07.pdf,15_9_F_12,2007-07-07,-4 MT,MEASUREMENT,-4,MT,71,76
6174,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_08.pdf,15_9_F_12,2007-07-08,"26""",BIT_SIZE,26,"""",8,11
6174,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_08.pdf,15_9_F_12,2007-07-08,431 m,DEPTH,431,m,22,27
6174,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_08.pdf,15_9_F_12,2007-07-08,457m,DEPTH,457,m,31,35
6174,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_08.pdf,15_9_F_12,2007-07-08,3000 lpm,MEASUREMENT,3000,lpm,60,68
6174,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_08.pdf,15_9_F_12,2007-07-08,6 MT,MEASUREMENT,6,MT,74,78
6175,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_08.pdf,15_9_F_12,2007-07-08,"26""",BIT_SIZE,26,"""",8,11
6175,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_08.pdf,15_9_F_12,2007-07-08,457 m,DEPTH,457,m,22,27
6175,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_08.pdf,15_9_F_12,2007-07-08,476 m,DEPTH,476,m,31,36
6175,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_08.pdf,15_9_F_12,2007-07-08,40 rpm,MEASUREMENT,40,rpm,46,52
6175,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_08.pdf,15_9_F_12,2007-07-08,4500 lpm,MEASUREMENT,4500,lpm,54,62
6175,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_08.pdf,15_9_F_12,2007-07-08,6 MT,MEASUREMENT,6,MT,82,86
6175,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_08.pdf,15_9_F_12,2007-07-08,5 kNm,MEASUREMENT,5,kNm,94,99
6176,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_08.pdf,15_9_F_12,2007-07-08,"26""",BIT_SIZE,26,"""",8,11
6176,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_08.pdf,15_9_F_12,2007-07-08,476 m,DEPTH,476,m,22,27
6176,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_08.pdf,15_9_F_12,2007-07-08,497m,DEPTH,497,m,31,35
6176,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_08.pdf,15_9_F_12,2007-07-08,4500 lpm,MEASUREMENT,4500,lpm,45,53
6176,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_08.pdf,15_9_F_12,2007-07-08,6 MT,MEASUREMENT,6,MT,59,63
6177,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_08.pdf,15_9_F_12,2007-07-08,"26""",BIT_SIZE,26,"""",8,11
6177,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_08.pdf,15_9_F_12,2007-07-08,497 m,DEPTH,497,m,22,27
6177,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_08.pdf,15_9_F_12,2007-07-08,512 m,DEPTH,512,m,31,36
6177,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_08.pdf,15_9_F_12,2007-07-08,40 rpm,MEASUREMENT,40,rpm,47,53
6177,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_08.pdf,15_9_F_12,2007-07-08,3500 lpm,MEASUREMENT,3500,lpm,55,63
6177,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_08.pdf,15_9_F_12,2007-07-08,8 MT,MEASUREMENT,8,MT,69,73
6177,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_08.pdf,15_9_F_12,2007-07-08,28 m,DEPTH,28,m,78,82
6178,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_08.pdf,15_9_F_12,2007-07-08,"26""",BIT_SIZE,26,"""",8,11
6178,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_08.pdf,15_9_F_12,2007-07-08,521 m,DEPTH,521,m,22,27
6178,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_08.pdf,15_9_F_12,2007-07-08,536 m,DEPTH,536,m,31,36
6178,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_08.pdf,15_9_F_12,2007-07-08,4500 lpm,MEASUREMENT,4500,lpm,46,54
6178,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_08.pdf,15_9_F_12,2007-07-08,8 MT,MEASUREMENT,8,MT,56,60
6178,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_08.pdf,15_9_F_12,2007-07-08,28 m,DEPTH,28,m,66,70
6179,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_08.pdf,15_9_F_12,2007-07-08,"26""",BIT_SIZE,26,"""",8,11
6179,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_08.pdf,15_9_F_12,2007-07-08,536 m,DEPTH,536,m,22,27
6179,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_08.pdf,15_9_F_12,2007-07-08,880 m,DEPTH,880,m,31,36
6179,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_08.pdf,15_9_F_12,2007-07-08,5000 lpm,MEASUREMENT,5000,lpm,58,66
6179,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_08.pdf,15_9_F_12,2007-07-08,178 bar,MEASUREMENT,178,bar,73,80
6179,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_08.pdf,15_9_F_12,2007-07-08,70 rpm,MEASUREMENT,70,rpm,91,97
6179,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_08.pdf,15_9_F_12,2007-07-08,"4,3 KNm",MEASUREMENT,4.3,KNm,99,106
6179,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_08.pdf,15_9_F_12,2007-07-08,12 MT,MEASUREMENT,12,MT,112,117
6179,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_08.pdf,15_9_F_12,2007-07-08,53 m,DEPTH,53,m,128,132
6179,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_08.pdf,15_9_F_12,2007-07-08,19:00,TIME,19:00,,244,249
6180,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_08.pdf,15_9_F_12,2007-07-08,5010 lpm,MEASUREMENT,5010,lpm,67,75
6181,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_08.pdf,15_9_F_12,2007-07-08,"26""",BIT_SIZE,26,"""",17,20
6181,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_08.pdf,15_9_F_12,2007-07-08,901 m,DEPTH,901,m,39,44
6181,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_08.pdf,15_9_F_12,2007-07-08,5000 lpm,MEASUREMENT,5000,lpm,64,72
6181,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_08.pdf,15_9_F_12,2007-07-08,183 bar,MEASUREMENT,183,bar,79,86
6181,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_08.pdf,15_9_F_12,2007-07-08,70 rpm,MEASUREMENT,70,rpm,97,103
6181,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_08.pdf,15_9_F_12,2007-07-08,5 KNm,MEASUREMENT,5,KNm,109,114
6181,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_08.pdf,15_9_F_12,2007-07-08,21 MT,MEASUREMENT,21,MT,121,126
6181,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_08.pdf,15_9_F_12,2007-07-08,150 m,DEPTH,150,m,137,142
6181,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_08.pdf,15_9_F_12,2007-07-08,887 m,DEPTH,887,m,227,232
6182,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_09.pdf,15_9_F_12,2007-07-09,"26""",BIT_SIZE,26,"""",19,22
6182,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_09.pdf,15_9_F_12,2007-07-09,1054 m,DEPTH,1054,m,41,47
6182,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_09.pdf,15_9_F_12,2007-07-09,3338 lpm,MEASUREMENT,3338,lpm,67,75
6182,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_09.pdf,15_9_F_12,2007-07-09,101 bar,MEASUREMENT,101,bar,82,89
6182,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_09.pdf,15_9_F_12,2007-07-09,70 rpm,MEASUREMENT,70,rpm,95,101
6182,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_09.pdf,15_9_F_12,2007-07-09,"6,5 KNm",MEASUREMENT,6.5,KNm,109,116
6182,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_09.pdf,15_9_F_12,2007-07-09,10 MT,MEASUREMENT,10,MT,124,129
6182,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_09.pdf,15_9_F_12,2007-07-09,140 m,DEPTH,140,m,140,145
6183,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_09.pdf,15_9_F_12,2007-07-09,1054 m,DEPTH,1054,m,3,9
6183,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_09.pdf,15_9_F_12,2007-07-09,3338 lpm,MEASUREMENT,3338,lpm,85,93
6184,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_09.pdf,15_9_F_12,2007-07-09,"26""",BIT_SIZE,26,"""",19,22
6184,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_09.pdf,15_9_F_12,2007-07-09,1082 m,DEPTH,1082,m,42,48
6184,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_09.pdf,15_9_F_12,2007-07-09,3338 lpm,MEASUREMENT,3338,lpm,61,69
6184,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_09.pdf,15_9_F_12,2007-07-09,106 bar,MEASUREMENT,106,bar,76,83
6184,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_09.pdf,15_9_F_12,2007-07-09,"6,3 KNm",MEASUREMENT,6.3,KNm,95,102
6184,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_09.pdf,15_9_F_12,2007-07-09,11 MT,MEASUREMENT,11,MT,109,114
6184,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_09.pdf,15_9_F_12,2007-07-09,172 m,DEPTH,172,m,125,130
6185,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_09.pdf,15_9_F_12,2007-07-09,"26""",BIT_SIZE,26,"""",8,11
6185,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_09.pdf,15_9_F_12,2007-07-09,1081 m MD,DEPTH,1081,mMD,22,31
6185,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_09.pdf,15_9_F_12,2007-07-09,1362 m MD,DEPTH,1362,mMD,39,48
6185,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_09.pdf,15_9_F_12,2007-07-09,5350 lpm,MEASUREMENT,5350,lpm,73,81
6185,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_09.pdf,15_9_F_12,2007-07-09,216 bar,MEASUREMENT,216,bar,89,96
6185,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_09.pdf,15_9_F_12,2007-07-09,70 rpm,MEASUREMENT,70,rpm,107,113
6185,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_09.pdf,15_9_F_12,2007-07-09,"15,3 KNm",MEASUREMENT,15.3,KNm,119,127
6185,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_09.pdf,15_9_F_12,2007-07-09,12 MT,MEASUREMENT,12,MT,133,138
6185,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_09.pdf,15_9_F_12,2007-07-09,55 m,DEPTH,55,m,149,153
6187,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_09.pdf,15_9_F_12,2007-07-09,"26""",BIT_SIZE,26,"""",20,23
6187,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_09.pdf,15_9_F_12,2007-07-09,1362m MD,DEPTH,1362,mMD,34,42
6187,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_09.pdf,15_9_F_12,2007-07-09,1369 m MD,DEPTH,1369,mMD,50,59
6187,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_09.pdf,15_9_F_12,2007-07-09,5010 lpm,MEASUREMENT,5010,lpm,77,85
6187,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_09.pdf,15_9_F_12,2007-07-09,186 bar,MEASUREMENT,186,bar,87,94
6187,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_09.pdf,15_9_F_12,2007-07-09,"2,3 KNm",MEASUREMENT,2.3,KNm,100,107
6187,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_09.pdf,15_9_F_12,2007-07-09,"8,5 MT",MEASUREMENT,8.5,MT,109,115
6187,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_09.pdf,15_9_F_12,2007-07-09,17 m,DEPTH,17,m,121,125
6188,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_09.pdf,15_9_F_12,2007-07-09,5478 lpm,MEASUREMENT,5478,lpm,84,92
6188,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_09.pdf,15_9_F_12,2007-07-09,1369 m MD,DEPTH,1369,mMD,147,156
6189,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_10.pdf,15_9_F_12,2007-07-10,5477 lpm,MEASUREMENT,5477,lpm,105,113
6189,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_10.pdf,15_9_F_12,2007-07-10,80 rpm,MEASUREMENT,80,rpm,156,162
6189,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_10.pdf,15_9_F_12,2007-07-10,1.35 SG,MEASUREMENT,1.35,SG,249,256
6190,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_10.pdf,15_9_F_12,2007-07-10,"1,35 sg",MEASUREMENT,1.35,sg,33,40
6190,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_10.pdf,15_9_F_12,2007-07-10,5010 lpm,MEASUREMENT,5010,lpm,53,61
6190,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_10.pdf,15_9_F_12,2007-07-10,20 rpm,MEASUREMENT,20,rpm,97,103
6191,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_10.pdf,15_9_F_12,2007-07-10,1.35 SG,MEASUREMENT,1.35,SG,27,34
6192,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_10.pdf,15_9_F_12,2007-07-10,BHA,EQUIPMENT,BHA,,21,24
6192,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_10.pdf,15_9_F_12,2007-07-10,1348m,DEPTH,1348,m,39,44
6192,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_10.pdf,15_9_F_12,2007-07-10,1330m,DEPTH,1330,m,48,53
6192,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_10.pdf,15_9_F_12,2007-07-10,440 lpm,MEASUREMENT,440,lpm,86,93
6192,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_10.pdf,15_9_F_12,2007-07-10,1.35 SG,MEASUREMENT,1.35,SG,95,102
6192,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_10.pdf,15_9_F_12,2007-07-10,-37 KNm,MEASUREMENT,-37,KNm,123,130
6192,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_10.pdf,15_9_F_12,2007-07-10,70 rpm,MEASUREMENT,70,rpm,136,142
6192,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_10.pdf,15_9_F_12,2007-07-10,0 MT,MEASUREMENT,0,MT,159,163
6193,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_10.pdf,15_9_F_12,2007-07-10,4500 lpm,MEASUREMENT,4500,lpm,41,49
6193,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_10.pdf,15_9_F_12,2007-07-10,165 bar,MEASUREMENT,165,bar,50,57
6193,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_10.pdf,15_9_F_12,2007-07-10,80 rpm,MEASUREMENT,80,rpm,59,65
6193,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_10.pdf,15_9_F_12,2007-07-10,12 KNm,MEASUREMENT,12,KNm,71,77
6193,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_10.pdf,15_9_F_12,2007-07-10,mud pump,EQUIPMENT,MUD PUMP,,83,91
6193,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_10.pdf,15_9_F_12,2007-07-10,00:00,TIME,00:00,,242,247
6193,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_10.pdf,15_9_F_12,2007-07-10,00:00,TIME,00:00,,297,302
6193,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_10.pdf,15_9_F_12,2007-07-10,00:00,TIME,00:00,,346,351
6193,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_10.pdf,15_9_F_12,2007-07-10,00:00,TIME,00:00,,405,410
6193,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_10.pdf,15_9_F_12,2007-07-10,DP,EQUIPMENT,DP,,447,449
6193,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_10.pdf,15_9_F_12,2007-07-10,DP,EQUIPMENT,DP,,563,565
6193,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_10.pdf,15_9_F_12,2007-07-10,DP,EQUIPMENT,DP,,593,595
6194,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_11.pdf,15_9_F_12,2007-07-11,4500 lpm,MEASUREMENT,4500,lpm,39,47
6194,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_11.pdf,15_9_F_12,2007-07-11,165 bar,MEASUREMENT,165,bar,48,55
6194,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_11.pdf,15_9_F_12,2007-07-11,80 rpm,MEASUREMENT,80,rpm,57,63
6194,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_11.pdf,15_9_F_12,2007-07-11,12 KNm,MEASUREMENT,12,KNm,69,75
6194,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_11.pdf,15_9_F_12,2007-07-11,Mud pump,EQUIPMENT,MUD PUMP,,77,85
6195,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_11.pdf,15_9_F_12,2007-07-11,Mud pump,EQUIPMENT,MUD PUMP,,0,8
6195,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_11.pdf,15_9_F_12,2007-07-11,5478 lpm,MEASUREMENT,5478,lpm,42,50
6195,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_11.pdf,15_9_F_12,2007-07-11,80 rpm,MEASUREMENT,80,rpm,62,68
6195,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_11.pdf,15_9_F_12,2007-07-11,28 KNm,MEASUREMENT,28,KNm,113,119
6195,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_11.pdf,15_9_F_12,2007-07-11,145 MT,MEASUREMENT,145,MT,131,137
6195,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_11.pdf,15_9_F_12,2007-07-11,1324m,DEPTH,1324,m,155,160
6195,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_11.pdf,15_9_F_12,2007-07-11,1313 m,DEPTH,1313,m,214,220
6195,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2007_07_11.pdf,15_9_F_12,2007-07-11,20 MT,MEASUREMENT,20,MT,232,237
